timestamp,Price
2025-04-22 00:00:00,19.840236788523388
2025-04-23 00:00:00,22.08248567647882
2025-04-24 00:00:00,22.34206376992542
2025-04-25 00:00:00,22.358569227038366
2025-04-26 00:00:00,22.21224698349822
2025-04-27 00:00:00,22.42266153714482
2025-04-28 00:00:00,21.76131374420904
2025-04-29 00:00:00,21.856346347625976
2025-04-30 00:00:00,21.495104415759847
2025-05-01 00:00:00,20.911718399489054
2025-05-02 00:00:00,21.64039979213997
2025-05-03 00:00:00,21.236230289707503
2025-05-04 00:00:00,20.558627289563443
2025-05-05 00:00:00,19.883841658205988
2025-05-06 00:00:00,19.690937645254376
2025-05-07 00:00:00,20.0592038012727
2025-05-08 00:00:00,19.536304099901354
2025-05-09 00:00:00,22.06135529506582
2025-05-10 00:00:00,23.23931758660657
2025-05-11 00:00:00,25.90584069837969
2025-05-12 00:00:00,24.757761643002613
2025-05-13 00:00:00,24.867699675142347
2025-05-14 00:00:00,25.76800719022452
2025-05-15 00:00:00,24.95094055346082
2025-05-16 00:00:00,23.385562464677957
2025-05-17 00:00:00,23.14922616868113
2025-05-18 00:00:00,22.19867442905758
2025-05-19 00:00:00,22.745720535267882
2025-05-20 00:00:00,22.245376064546573
2025-05-21 00:00:00,22.623124042418908
2025-05-22 00:00:00,23.26233065474814
2025-05-23 00:00:00,25.13946967996487
2025-05-24 00:00:00,23.05602009366085
2025-05-25 00:00:00,22.916473924871646
2025-05-26 00:00:00,23.339966182681167
2025-05-27 00:00:00,23.050888503041925
2025-05-28 00:00:00,23.355690136779845
2025-05-29 00:00:00,23.481418661546233
2025-05-30 00:00:00,22.345989886946846
2025-05-31 00:00:00,20.61486740635505
2025-06-01 00:00:00,20.825461148677068
2025-06-02 00:00:00,20.88223655229372
2025-06-03 00:00:00,21.20691071069178
2025-06-04 00:00:00,21.127353795251498
2025-06-05 00:00:00,20.182188303009532
2025-06-06 00:00:00,18.799172719314655
2025-06-07 00:00:00,19.703700934855224
2025-06-08 00:00:00,20.706495593757044
2025-06-09 00:00:00,21.115839375341228
2025-06-10 00:00:00,21.938401810827937
2025-06-11 00:00:00,22.50971393437475
2025-06-12 00:00:00,21.58841457620008
2025-06-13 00:00:00,20.37505327855098
2025-06-14 00:00:00,19.390865082817484
2025-06-15 00:00:00,18.97040241295195
2025-06-16 00:00:00,19.11510406614086
2025-06-17 00:00:00,19.193574863772433
2025-06-18 00:00:00,18.639396268508662
2025-06-19 00:00:00,18.153579843136125
2025-06-20 00:00:00,18.06960611740442
2025-06-21 00:00:00,17.346745800298585
2025-06-22 00:00:00,16.66501799462414
2025-06-23 00:00:00,16.504194814921206
2025-06-24 00:00:00,18.089989725864278
2025-06-25 00:00:00,18.217957902634573
2025-06-26 00:00:00,17.544054747416485
2025-06-27 00:00:00,17.226335888229112
2025-06-28 00:00:00,17.569724773717734
2025-06-29 00:00:00,17.98572460712256
2025-06-30 00:00:00,18.739766975172618
2025-07-01 00:00:00,17.974548459035702
2025-07-02 00:00:00,17.09159924189345
2025-07-03 00:00:00,18.510093906308196
2025-07-04 00:00:00,18.53106385088842
2025-07-05 00:00:00,17.800767460842177
2025-07-06 00:00:00,17.922309969493995
2025-07-07 00:00:00,18.299319657528763
2025-07-08 00:00:00,17.995045665212402
2025-07-09 00:00:00,18.364624641105806
2025-07-10 00:00:00,19.504779962650648
2025-07-11 00:00:00,20.65301121854369
2025-07-12 00:00:00,20.681670500291517
2025-07-13 00:00:00,20.66399856993283
2025-07-14 00:00:00,21.18558444040671
2025-07-15 00:00:00,21.241309914482624
2025-07-16 00:00:00,22.499635339902547
2025-07-17 00:00:00,22.686863284725913
2025-07-18 00:00:00,23.83486996013503
2025-07-19 00:00:00,23.48742556530643
2025-07-20 00:00:00,24.528334435148825
2025-07-21 00:00:00,25.067540484152524
2025-07-22 00:00:00,25.46496745496456
2025-07-23 00:00:00,25.82363888495997
2025-07-24 00:00:00,23.941706974771556
2025-07-25 00:00:00,23.66487627395623
2025-07-26 00:00:00,23.988730669255503
2025-07-27 00:00:00,24.938654580013772
2025-07-28 00:00:00,25.960361202926606
2025-07-29 00:00:00,25.1162871538678
2025-07-30 00:00:00,24.340440899495697
2025-07-31 00:00:00,23.34449235038936
2025-08-01 00:00:00,22.470346979610884
2025-08-02 00:00:00,21.53694717365909
2025-08-03 00:00:00,20.893413835769646
2025-08-04 00:00:00,21.384275375985286
2025-08-05 00:00:00,23.077846720742453
