timestamp,Price
2025-04-22 00:00:00,0.6226371412727918
2025-04-23 00:00:00,0.6821362911471233
2025-04-24 00:00:00,0.6972646472481486
2025-04-25 00:00:00,0.7220676397924738
2025-04-26 00:00:00,0.7138859038055668
2025-04-27 00:00:00,0.7075935331519487
2025-04-28 00:00:00,0.704070171794187
2025-04-29 00:00:00,0.7052906740354157
2025-04-30 00:00:00,0.6957354792970168
2025-05-01 00:00:00,0.6820275063998128
2025-05-02 00:00:00,0.7048540559063339
2025-05-03 00:00:00,0.6974986414291682
2025-05-04 00:00:00,0.7013467253059199
2025-05-05 00:00:00,0.6763756494805502
2025-05-06 00:00:00,0.6631639151504879
2025-05-07 00:00:00,0.6787761903074216
2025-05-08 00:00:00,0.671376495581957
2025-05-09 00:00:00,0.7651537464755499
2025-05-10 00:00:00,0.7773024778174161
2025-05-11 00:00:00,0.8400596557571808
2025-05-12 00:00:00,0.8048629924679394
2025-05-13 00:00:00,0.8191103769126542
2025-05-14 00:00:00,0.8312541090164433
2025-05-15 00:00:00,0.7985815955519888
2025-05-16 00:00:00,0.760909266948887
2025-05-17 00:00:00,0.7605802350885046
2025-05-18 00:00:00,0.7424784161936966
2025-05-19 00:00:00,0.7518394820880364
2025-05-20 00:00:00,0.7426046048097757
2025-05-21 00:00:00,0.7456441858290309
2025-05-22 00:00:00,0.772065003489696
2025-05-23 00:00:00,0.8077548195843751
2025-05-24 00:00:00,0.748254247966839
2025-05-25 00:00:00,0.7460261925160765
2025-05-26 00:00:00,0.7589761692612583
2025-05-27 00:00:00,0.7582470752465925
2025-05-28 00:00:00,0.7578018172885506
2025-05-29 00:00:00,0.7465205662397495
2025-05-30 00:00:00,0.724272085506191
2025-05-31 00:00:00,0.6912614352706643
2025-06-01 00:00:00,0.6863035406713839
2025-06-02 00:00:00,0.6853559510305921
2025-06-03 00:00:00,0.6900620402912112
2025-06-04 00:00:00,0.684833771475063
2025-06-05 00:00:00,0.6662352525151268
2025-06-06 00:00:00,0.6279989717216173
2025-06-07 00:00:00,0.6564156318236438
2025-06-08 00:00:00,0.665097118031322
2025-06-09 00:00:00,0.6696475032429187
2025-06-10 00:00:00,0.7051927875959849
2025-06-11 00:00:00,0.7161084051691045
2025-06-12 00:00:00,0.6978609557770317
2025-06-13 00:00:00,0.6645616396607636
2025-06-14 00:00:00,0.6415287116259395
2025-06-15 00:00:00,0.6249531411165467
2025-06-16 00:00:00,0.6338091675682362
2025-06-17 00:00:00,0.6348092267777333
2025-06-18 00:00:00,0.6114224843190872
2025-06-19 00:00:00,0.6031520541269734
2025-06-20 00:00:00,0.6022517506298001
2025-06-21 00:00:00,0.5768480561772417
2025-06-22 00:00:00,0.5507083653541873
2025-06-23 00:00:00,0.5411301510006504
2025-06-24 00:00:00,0.5832401178415064
2025-06-25 00:00:00,0.5872194649270592
2025-06-26 00:00:00,0.5667721482568538
2025-06-27 00:00:00,0.5541621947716998
2025-06-28 00:00:00,0.5586998411211989
2025-06-29 00:00:00,0.5655976009022613
2025-06-30 00:00:00,0.5775074724180472
2025-07-01 00:00:00,0.5720180140652412
2025-07-02 00:00:00,0.5421512626893101
2025-07-03 00:00:00,0.5846952591552708
2025-07-04 00:00:00,0.5987839336899987
2025-07-05 00:00:00,0.5728146380802783
2025-07-06 00:00:00,0.5760131698614164
2025-07-07 00:00:00,0.5857056935866781
2025-07-08 00:00:00,0.5798100944867142
2025-07-09 00:00:00,0.5882961516358525
2025-07-10 00:00:00,0.6236218758822067
2025-07-11 00:00:00,0.6771328310749256
2025-07-12 00:00:00,0.7108207334882014
2025-07-13 00:00:00,0.7087303921384289
2025-07-14 00:00:00,0.7378983923650405
2025-07-15 00:00:00,0.733985780563862
2025-07-16 00:00:00,0.747277634667093
2025-07-17 00:00:00,0.7641507655300265
2025-07-18 00:00:00,0.8253351061679741
2025-07-19 00:00:00,0.8161741510181671
2025-07-20 00:00:00,0.8304330576753646
2025-07-21 00:00:00,0.8583354631312871
